local_time,sex,event,round,startlist_url,results_url,summary_url,points_url,pos,bib,name,country,mark
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,30.0,150.0,Katarzyna ZDZIEBŁO,POL,1:33:52
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,31.0,101.0,Rebecca HENDERSON,AUS,1:34:22
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,32.0,139.0,Nanako FUJII,JPN,1:34:26
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,33.0,133.0,Rita RÉCSEI,HUN,1:34:39
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,34.0,155.0,Mária KATERINKA CZAKOVÁ,SVK,1:34:46
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,35.0,138.0,Valentina TRAPLETTI,ITA,1:35:39
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,36.0,105.0,Gabriela DE SOUSA,BRA,1:35:50
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,37.0,154.0,Hana BURZALOVÁ,SVK,1:36:12
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,38.0,152.0,Vitória OLIVEIRA,POR,1:36:22
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,39.0,143.0,Ilse GUERRERO,MEX,1:37:10
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,40.0,156.0,Meryem BEKMEZ,TUR,1:38:06
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,41.0,135.0,. PRIYANKA,IND,1:39:55
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,42.0,131.0,Viktória MADARÁSZ,HUN,1:41:21
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,43.0,151.0,Ana CABECINHA,POR,1:46:30 SB
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,,104.0,Olivia SANDERY,AUS,DNF
09:50,W,20 Kilometres Race Walk,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/20-kilometres-race-walk/final/result#resultheader,,,,137.0,Antonella PALMISANO,ITA,DNF
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,1.0,1099.0,Markus ROOTH,NOR,10.71 PB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,2.0,1100.0,Sander SKOTHEIM,NOR,10.78 SB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,3.0,602.0,Jorge UREÑA,ESP,10.87
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,4.0,610.0,Janek ÕIGLANE,EST,10.89 =PB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,5.0,611.0,Karel TILGA,EST,11.01 SB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,6.0,331.0,Daniel GOLUBOVIC,AUS,11.32
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,7.0,751.0,Niklas KAUL,GER,11.34 =SB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,1.0,1351.0,Harrison WILLIAMS,USA,10.62 SB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,2.0,608.0,Johannes ERM,EST,10.64
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,3.0,1063.0,Rik TAAM,NED,10.64
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,4.0,428.0,Jose Fernando FERREIRA SANTANA,BRA,10.66 PB
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,5.0,759.0,Leo NEUGEBAUER,GER,10.67
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,6.0,650.0,Makenson GLETTY,FRA,10.72
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,7.0,1290.0,Heath BALDWIN,USA,10.91
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,1.0,468.0,Damian WARNER,CAN,10.25
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,2.0,1162.0,Ayden OWENS-DELERME,PUR,10.35
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,3.0,772.0,Till STEINFORTH,GER,10.52
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,4.0,1061.0,Sven ROOSEN,NED,10.52
10:05,M,100 Metres,Decathlon,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/100-metres/points#resultheader,5.0,342.0,Ashley MOLONEY,AUS,10.56
